id_lead,origem_canal,campanha_tipo,dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu
4245,Meta Ads,Search,Mobile,Server-side,4,132,25%,0,Estagiário,200+,Genérico,0
4246,Direct,Search,Desktop,Client-side,6,546,75%,0,Analista,1-10,Genérico,0
4247,Google Ads,Institucional,Mobile,Client-side,1,112,50%,0,Gerente,200+,Corporativo,1
4248,Google Ads,Retargeting,Desktop,Server-side,4,104,50%,0,Analista,1-10,Corporativo,0
4249,,,Mobile,Client-side,4,228,50%,0,Analista,11-50,Genérico,0
4250,Referral,PMax,Desktop,Server-side,9,576,75%,0,Estagiário,51-200,Corporativo,1
4251,Meta Ads,Search,Mobile,Server-side,9,369,50%,0,Coordenador,51-200,Genérico,0
4252,Google Ads,Institucional,Mobile,Server-side,6,378,25%,1,Gerente,51-200,Genérico,1
4253,Meta Ads,Retargeting,Mobile,Server-side,8,800,50%,1,C-Level,51-200,Genérico,1
4254,Meta Ads,Retargeting,Mobile,Client-side,12,1188,50%,0,Analista,1-10,Genérico,0
4255,Google Ads,PMax,Mobile,Server-side,10,1160,100%,1,Analista,200+,Corporativo,1
4256,,,Mobile,Client-side,4,216,75%,0,Coordenador,200+,Genérico,0
4257,Referral,PMax,Mobile,Client-side,10,790,25%,0,Estagiário,11-50,Genérico,1
4258,,,Mobile,Client-side,8,920,25%,0,Analista,51-200,Genérico,1
4259,Meta Ads,Nenhuma,Mobile,Client-side,3,66,25%,0,Gerente,51-200,Genérico,1
4260,Meta Ads,Institucional,Mobile,Server-side,2,172,50%,0,Analista,11-50,Genérico,0
4261,Google Ads,Retargeting,Mobile,Server-side,6,546,25%,0,Gerente,51-200,Corporativo,1
4262,Direct,Nenhuma,Mobile,Client-side,5,570,25%,0,C-Level,11-50,Genérico,0
4263,Meta Ads,Lookalike,Mobile,Client-side,8,592,100%,1,C-Level,51-200,Corporativo,1
4264,Meta Ads,Retargeting,Mobile,Server-side,1,28,50%,1,Analista,200+,Corporativo,1
4265,LinkedIn Ads,Retargeting,Desktop,Server-side,11,968,100%,1,Coordenador,11-50,Corporativo,1
4266,Meta Ads,Institucional,Desktop,Server-side,12,564,75%,0,Coordenador,200+,Corporativo,0
4267,LinkedIn Ads,Lookalike,Mobile,Server-side,10,340,50%,0,C-Level,51-200,Genérico,0
4268,Google Ads,Search,Mobile,Server-side,3,330,100%,0,C-Level,200+,Corporativo,1
4269,Organic Search,Lookalike,Mobile,Client-side,7,350,75%,0,Gerente,200+,Genérico,0
4270,Direct,Search,Mobile,Server-side,13,1014,100%,1,Coordenador,1-10,Genérico,0
4271,LinkedIn Ads,Lookalike,Mobile,Server-side,10,1010,75%,0,Estagiário,51-200,Genérico,0
4272,Referral,PMax,Mobile,Server-side,14,1022,25%,1,C-Level,1-10,Genérico,1
4273,Google Ads,Lookalike,Mobile,Client-side,12,1044,25%,0,C-Level,11-50,Genérico,1
4274,Meta Ads,Nenhuma,Mobile,Server-side,4,416,50%,0,Gerente,1-10,Genérico,0
4275,,,Mobile,Client-side,10,660,100%,0,Analista,51-200,Genérico,1
4276,Meta Ads,Institucional,Mobile,Client-side,5,305,100%,0,Coordenador,1-10,Corporativo,0
4277,Meta Ads,Search,Mobile,Server-side,8,336,75%,0,Analista,1-10,Genérico,0
4278,Meta Ads,Retargeting,Mobile,Client-side,1,105,50%,0,C-Level,51-200,Genérico,0
4279,Google Ads,Institucional,Mobile,Client-side,1,84,25%,0,C-Level,200+,Genérico,0
4280,Meta Ads,Nenhuma,Desktop,Server-side,12,1296,100%,0,Analista,11-50,Corporativo,0
4281,Google Ads,Nenhuma,Desktop,Server-side,7,511,75%,0,Gerente,1-10,Genérico,1
4282,Organic Search,Search,Mobile,Server-side,13,1443,25%,0,Analista,51-200,Corporativo,0
4283,,,Mobile,Client-side,12,360,25%,0,Analista,1-10,Genérico,0
4284,Google Ads,Nenhuma,Mobile,Server-side,9,738,25%,0,Analista,11-50,Genérico,1
4285,Meta Ads,Search,Mobile,Client-side,4,164,75%,1,Analista,11-50,Corporativo,1
4286,Meta Ads,Nenhuma,Mobile,Server-side,8,584,75%,0,Analista,11-50,Genérico,0
4287,Direct,Retargeting,Mobile,Client-side,10,1080,25%,0,Analista,1-10,Corporativo,0
4288,Meta Ads,PMax,Mobile,Server-side,7,728,75%,0,Gerente,200+,Genérico,1
4289,Meta Ads,Institucional,Mobile,Client-side,14,770,25%,0,Analista,200+,Genérico,0
4290,Organic Search,Retargeting,Desktop,Server-side,2,154,25%,0,Gerente,200+,Corporativo,1
4291,Meta Ads,Retargeting,Desktop,Client-side,14,546,25%,0,Coordenador,51-200,Genérico,0
4292,Google Ads,PMax,Mobile,Server-side,5,175,75%,0,Gerente,200+,Corporativo,0
4293,Meta Ads,Institucional,Mobile,Client-side,9,999,50%,0,C-Level,200+,Corporativo,1
4294,Direct,Retargeting,Mobile,Server-side,13,975,50%,0,Analista,11-50,Genérico,0
4295,Meta Ads,Nenhuma,Desktop,Client-side,13,1456,75%,0,Analista,51-200,Corporativo,1
4296,Google Ads,PMax,Desktop,Client-side,9,621,100%,0,Estagiário,11-50,Genérico,1
4297,Google Ads,Institucional,Desktop,Server-side,3,327,75%,1,Coordenador,1-10,Genérico,0
4298,Google Ads,Lookalike,Mobile,Server-side,11,935,100%,0,Analista,1-10,Corporativo,0
4299,Meta Ads,Search,Desktop,Client-side,12,1116,25%,0,Coordenador,11-50,Genérico,1
4300,Meta Ads,Nenhuma,Mobile,Client-side,3,96,100%,0,Gerente,51-200,Genérico,0
4301,Google Ads,PMax,Desktop,Server-side,2,68,25%,0,Coordenador,200+,Genérico,0
4302,Direct,Search,Desktop,Server-side,7,644,50%,0,Analista,200+,Genérico,0
4303,Organic Search,Lookalike,Mobile,Client-side,6,276,25%,0,Analista,51-200,Genérico,0
4304,Meta Ads,Retargeting,Mobile,Server-side,5,135,100%,0,Estagiário,200+,Genérico,0
4305,Organic Search,Retargeting,Desktop,Server-side,7,623,50%,0,Gerente,200+,Genérico,0
4306,Google Ads,Institucional,Mobile,Client-side,4,476,50%,0,Estagiário,11-50,Genérico,0
4307,Meta Ads,PMax,Mobile,Client-side,5,345,75%,0,C-Level,1-10,Genérico,0
4308,LinkedIn Ads,PMax,Mobile,Server-side,9,963,100%,0,Coordenador,51-200,Genérico,0
4309,Organic Search,Institucional,Mobile,Server-side,11,946,100%,1,Analista,51-200,Genérico,1
4310,Organic Search,Search,Mobile,Server-side,9,405,75%,1,Estagiário,200+,Genérico,1
4311,Google Ads,Retargeting,Mobile,Client-side,4,220,75%,0,Coordenador,200+,Genérico,0
4312,Direct,Retargeting,Mobile,Client-side,6,240,50%,0,C-Level,1-10,Corporativo,1
4313,Google Ads,PMax,Mobile,Client-side,2,192,75%,0,C-Level,51-200,Corporativo,0
4314,Direct,PMax,Mobile,Server-side,3,213,50%,0,Estagiário,11-50,Genérico,0
4315,,,Mobile,Client-side,9,270,100%,0,Gerente,1-10,Genérico,1
4316,Google Ads,Lookalike,Mobile,Client-side,6,162,75%,0,Analista,11-50,Genérico,0
4317,Organic Search,Search,Mobile,Client-side,8,608,100%,0,Analista,1-10,Genérico,0
4318,Google Ads,Nenhuma,Mobile,Client-side,11,715,50%,0,Coordenador,11-50,Corporativo,0
4319,Meta Ads,Lookalike,Desktop,Client-side,5,485,25%,1,C-Level,11-50,Corporativo,1
4320,,,Mobile,Client-side,2,232,25%,0,Analista,11-50,Genérico,0
4321,Meta Ads,PMax,Desktop,Server-side,7,147,100%,0,Analista,51-200,Corporativo,0
4322,Direct,PMax,Mobile,Client-side,6,498,50%,0,Coordenador,200+,Genérico,0
4323,LinkedIn Ads,PMax,Desktop,Client-side,11,781,50%,1,C-Level,51-200,Corporativo,1
4324,,,Mobile,Client-side,2,168,25%,1,Gerente,11-50,Genérico,0
4325,Organic Search,Search,Mobile,Client-side,6,180,50%,0,Analista,200+,Corporativo,1
4326,Referral,PMax,Mobile,Client-side,13,325,50%,0,C-Level,11-50,Corporativo,1
4327,Google Ads,Retargeting,Mobile,Client-side,8,920,100%,1,C-Level,1-10,Corporativo,1
4328,,,Mobile,Client-side,13,1274,25%,0,Gerente,200+,Genérico,1
4329,Google Ads,Retargeting,Mobile,Server-side,1,95,50%,0,Gerente,51-200,Genérico,0
4330,Organic Search,Search,Mobile,Client-side,4,332,100%,1,Gerente,11-50,Corporativo,1
4331,Google Ads,PMax,Desktop,Client-side,1,112,75%,1,Analista,200+,Corporativo,1
4332,Google Ads,Nenhuma,Mobile,Server-side,2,148,25%,0,Analista,51-200,Genérico,0
4333,Meta Ads,Institucional,Mobile,Client-side,1,63,100%,0,Coordenador,1-10,Genérico,0
4334,LinkedIn Ads,PMax,Mobile,Server-side,6,630,75%,0,C-Level,11-50,Corporativo,1
4335,,,Mobile,Client-side,11,363,50%,0,C-Level,51-200,Genérico,1
4336,Google Ads,Nenhuma,Desktop,Client-side,6,612,50%,0,Analista,200+,Corporativo,1
4337,,,Desktop,Client-side,1,24,75%,0,Estagiário,1-10,Genérico,0
4338,Direct,Search,Desktop,Server-side,4,472,100%,1,C-Level,11-50,Corporativo,1
4339,Meta Ads,Lookalike,Desktop,Client-side,14,616,50%,0,Gerente,51-200,Genérico,1
4340,Google Ads,Nenhuma,Mobile,Client-side,14,966,50%,0,Analista,1-10,Genérico,0
4341,Meta Ads,Nenhuma,Mobile,Client-side,14,1288,100%,0,Coordenador,1-10,Genérico,0
4342,Google Ads,PMax,Mobile,Client-side,4,360,100%,0,Analista,51-200,Genérico,0
4343,Organic Search,Retargeting,Desktop,Server-side,8,808,75%,0,C-Level,11-50,Corporativo,1
4344,Organic Search,PMax,Desktop,Client-side,6,126,50%,0,Gerente,51-200,Corporativo,1
4345,Meta Ads,Search,Mobile,Server-side,2,58,100%,0,C-Level,1-10,Corporativo,1
4346,Meta Ads,Lookalike,Mobile,Client-side,5,105,25%,1,Analista,1-10,Genérico,0
4347,Organic Search,Retargeting,Desktop,Server-side,4,316,75%,0,Gerente,200+,Genérico,1
4348,Meta Ads,Institucional,Mobile,Client-side,10,640,75%,0,Coordenador,11-50,Corporativo,0
4349,Organic Search,Nenhuma,Desktop,Server-side,4,108,75%,0,Analista,51-200,Genérico,0
4350,LinkedIn Ads,Retargeting,Mobile,Client-side,12,924,75%,0,Coordenador,11-50,Corporativo,0
4351,Organic Search,Retargeting,Mobile,Server-side,8,208,25%,0,C-Level,11-50,Corporativo,1
4352,Meta Ads,PMax,Mobile,Server-side,5,590,75%,0,Gerente,1-10,Corporativo,1
4353,Meta Ads,Institucional,Mobile,Client-side,3,318,75%,0,Analista,200+,Corporativo,1
4354,Referral,Nenhuma,Mobile,Server-side,10,910,100%,0,C-Level,51-200,Corporativo,1
4355,Meta Ads,Search,Mobile,Server-side,12,480,50%,0,Analista,51-200,Genérico,0
4356,LinkedIn Ads,Search,Desktop,Server-side,4,464,75%,0,Gerente,200+,Genérico,0
4357,Google Ads,Retargeting,Mobile,Client-side,1,66,100%,0,Gerente,200+,Genérico,1
4358,,,Desktop,Client-side,6,120,100%,0,Gerente,1-10,Genérico,1
4359,Meta Ads,Lookalike,Mobile,Server-side,11,341,50%,0,Gerente,1-10,Genérico,1
4360,,,Desktop,Client-side,13,1222,100%,0,Analista,51-200,Corporativo,0
4361,Google Ads,Nenhuma,Mobile,Client-side,10,670,100%,0,C-Level,200+,Genérico,1
4362,LinkedIn Ads,Retargeting,Mobile,Server-side,4,452,75%,1,Analista,11-50,Genérico,0
4363,Organic Search,Lookalike,Mobile,Client-side,6,138,75%,1,Coordenador,11-50,Genérico,0
4364,Meta Ads,Institucional,Mobile,Client-side,2,106,100%,0,Analista,200+,Genérico,0
4365,Google Ads,Nenhuma,Desktop,Client-side,5,530,25%,0,Analista,51-200,Genérico,0
4366,LinkedIn Ads,Search,Mobile,Server-side,11,561,50%,0,Coordenador,11-50,Genérico,0
4367,Google Ads,Lookalike,Mobile,Server-side,9,198,100%,0,Gerente,11-50,Corporativo,1
4368,Meta Ads,Institucional,Desktop,Server-side,8,888,100%,0,Analista,200+,Genérico,0
4369,Google Ads,Lookalike,Mobile,Server-side,3,261,25%,0,Estagiário,1-10,Corporativo,0
4370,,,Desktop,Client-side,1,76,50%,0,Gerente,11-50,Corporativo,1
4371,Google Ads,PMax,Mobile,Client-side,10,950,100%,0,Gerente,1-10,Genérico,1
4372,,,Desktop,Client-side,3,129,100%,0,Analista,11-50,Genérico,0
4373,Google Ads,Retargeting,Mobile,Client-side,8,416,75%,0,Gerente,51-200,Genérico,1
4374,,,Desktop,Client-side,11,242,100%,0,Estagiário,1-10,Genérico,0
4375,Meta Ads,Institucional,Mobile,Server-side,3,69,25%,0,Analista,51-200,Corporativo,0
4376,Meta Ads,Lookalike,Mobile,Server-side,5,245,100%,0,Coordenador,1-10,Genérico,0
4377,,,Mobile,Client-side,2,178,50%,1,Gerente,200+,Corporativo,1
4378,Organic Search,Retargeting,Mobile,Server-side,1,68,50%,0,Analista,200+,Genérico,0
4379,Google Ads,Institucional,Mobile,Server-side,11,539,25%,0,Coordenador,11-50,Genérico,0
4380,Meta Ads,Search,Mobile,Server-side,10,910,100%,0,Gerente,51-200,Genérico,1
4381,,,Mobile,Client-side,14,1414,100%,0,Gerente,1-10,Genérico,1
4382,Google Ads,Retargeting,Desktop,Client-side,5,175,100%,0,Coordenador,51-200,Corporativo,0
4383,Meta Ads,Nenhuma,Mobile,Client-side,5,360,100%,0,Analista,51-200,Genérico,0
4384,,,Desktop,Client-side,6,150,100%,1,Gerente,11-50,Genérico,1
4385,,,Mobile,Client-side,2,86,50%,0,Gerente,200+,Corporativo,1
4386,Meta Ads,Search,Mobile,Server-side,9,999,75%,0,Analista,1-10,Genérico,0
4387,Referral,Search,Desktop,Client-side,2,230,50%,0,Analista,11-50,Genérico,0
4388,Google Ads,Search,Desktop,Client-side,2,216,75%,1,Gerente,51-200,Corporativo,1
4389,Google Ads,Search,Mobile,Client-side,12,564,50%,0,Gerente,200+,Genérico,1
4390,Google Ads,Institucional,Mobile,Server-side,5,200,25%,0,Gerente,200+,Genérico,1
4391,Google Ads,PMax,Mobile,Client-side,9,243,100%,0,Gerente,1-10,Corporativo,1
4392,,,Mobile,Client-side,4,220,75%,0,Coordenador,200+,Genérico,0
4393,LinkedIn Ads,Retargeting,Mobile,Server-side,6,168,50%,0,Gerente,51-200,Genérico,1
4394,Google Ads,Institucional,Mobile,Client-side,2,118,75%,1,Analista,200+,Genérico,1
4395,Direct,Lookalike,Mobile,Server-side,14,1456,100%,0,Analista,51-200,Genérico,0
4396,,,Mobile,Client-side,13,910,25%,0,C-Level,1-10,Genérico,0
4397,Google Ads,Search,Desktop,Client-side,4,80,100%,0,C-Level,51-200,Genérico,0
4398,Google Ads,Lookalike,Desktop,Client-side,12,984,50%,0,Gerente,200+,Corporativo,1
4399,Google Ads,Nenhuma,Mobile,Server-side,9,783,50%,0,Analista,200+,Genérico,0
4400,Google Ads,Lookalike,Mobile,Server-side,2,186,75%,0,Gerente,1-10,Corporativo,0
4401,Google Ads,Retargeting,Mobile,Client-side,1,45,25%,0,Gerente,1-10,Genérico,0
4402,,,Desktop,Client-side,4,236,25%,0,Coordenador,200+,Genérico,0
4403,Google Ads,Lookalike,Mobile,Client-side,4,88,50%,0,Gerente,1-10,Corporativo,1
4404,Meta Ads,Retargeting,Mobile,Server-side,1,28,75%,0,Estagiário,51-200,Genérico,0
4405,Referral,Search,Mobile,Client-side,4,204,100%,1,Analista,11-50,Genérico,0
4406,,,Mobile,Client-side,3,258,100%,0,Gerente,51-200,Genérico,0
4407,Direct,Retargeting,Mobile,Client-side,13,299,50%,0,C-Level,51-200,Corporativo,1
4408,,,Desktop,Client-side,2,50,50%,0,C-Level,1-10,Genérico,1
4409,Meta Ads,Search,Mobile,Server-side,13,1196,100%,0,Gerente,11-50,Genérico,0
4410,Meta Ads,Lookalike,Mobile,Server-side,10,450,100%,0,Analista,200+,Genérico,0
4411,Google Ads,Nenhuma,Mobile,Client-side,4,84,100%,1,Analista,1-10,Genérico,0
4412,,,Mobile,Client-side,8,680,75%,1,Estagiário,51-200,Genérico,0
4413,LinkedIn Ads,Institucional,Mobile,Client-side,7,728,25%,0,Gerente,11-50,Genérico,1
4414,LinkedIn Ads,Institucional,Mobile,Client-side,9,945,50%,0,Coordenador,1-10,Genérico,0
4415,Meta Ads,Lookalike,Mobile,Server-side,8,176,50%,1,Coordenador,51-200,Corporativo,0
4416,Meta Ads,Nenhuma,Desktop,Client-side,1,54,75%,0,C-Level,51-200,Genérico,1
4417,Meta Ads,Search,Desktop,Client-side,12,936,100%,1,Coordenador,200+,Genérico,0
4418,Google Ads,Retargeting,Mobile,Client-side,2,114,75%,0,Analista,200+,Genérico,0
4419,Meta Ads,Institucional,Desktop,Server-side,12,624,100%,0,Analista,11-50,Genérico,0
4420,Google Ads,Institucional,Desktop,Client-side,2,68,50%,1,Analista,51-200,Genérico,0
4421,Google Ads,Institucional,Mobile,Server-side,12,1128,25%,0,Coordenador,51-200,Corporativo,0
4422,Referral,Nenhuma,Mobile,Server-side,8,744,75%,0,Gerente,200+,Corporativo,1
4423,Meta Ads,PMax,Mobile,Server-side,12,1428,100%,0,Coordenador,51-200,Genérico,1
4424,Organic Search,Nenhuma,Mobile,Server-side,4,132,50%,1,C-Level,200+,Corporativo,1
4425,Meta Ads,Search,Desktop,Client-side,9,765,25%,0,Analista,51-200,Corporativo,0
4426,Meta Ads,Search,Mobile,Client-side,2,128,75%,1,Coordenador,200+,Genérico,0
4427,Google Ads,Search,Mobile,Server-side,14,938,75%,0,Gerente,200+,Genérico,1
4428,Google Ads,Search,Mobile,Server-side,4,252,50%,1,Analista,11-50,Genérico,0
4429,Google Ads,Search,Mobile,Server-side,13,728,75%,0,Analista,51-200,Genérico,0
4430,Organic Search,Lookalike,Mobile,Server-side,13,624,50%,0,Coordenador,51-200,Genérico,0
4431,LinkedIn Ads,Institucional,Mobile,Client-side,1,118,75%,1,Estagiário,200+,Corporativo,0
4432,Meta Ads,Nenhuma,Mobile,Client-side,3,309,25%,0,C-Level,51-200,Genérico,0
4433,Meta Ads,Lookalike,Desktop,Server-side,6,624,25%,1,Analista,200+,Genérico,0
4434,Direct,Nenhuma,Desktop,Server-side,9,477,75%,0,Estagiário,11-50,Genérico,0
4435,Google Ads,PMax,Desktop,Client-side,11,858,50%,0,Analista,11-50,Genérico,0
4436,Google Ads,Retargeting,Desktop,Client-side,1,62,100%,0,Coordenador,200+,Corporativo,1
4437,Meta Ads,Institucional,Desktop,Client-side,5,260,75%,0,Analista,1-10,Genérico,0
4438,,,Mobile,Client-side,12,456,100%,0,Coordenador,11-50,Genérico,0
4439,Referral,Lookalike,Mobile,Client-side,2,54,50%,0,Estagiário,51-200,Corporativo,0
4440,Google Ads,Retargeting,Mobile,Server-side,7,350,100%,0,Analista,200+,Genérico,0
4441,Direct,PMax,Mobile,Client-side,4,120,75%,0,Estagiário,200+,Genérico,0
4442,Organic Search,Nenhuma,Mobile,Server-side,5,135,25%,0,Analista,11-50,Genérico,0
4443,Google Ads,Retargeting,Desktop,Server-side,8,352,50%,1,Gerente,200+,Corporativo,1
4444,Meta Ads,Nenhuma,Mobile,Server-side,2,78,25%,1,Coordenador,11-50,Genérico,1
4445,Meta Ads,PMax,Mobile,Server-side,3,171,25%,0,Analista,200+,Corporativo,0
4446,,,Mobile,Client-side,11,286,25%,1,Analista,11-50,Corporativo,1
4447,Google Ads,Nenhuma,Mobile,Server-side,5,480,75%,0,C-Level,51-200,Genérico,1
4448,Organic Search,Retargeting,Desktop,Client-side,10,580,50%,0,Gerente,1-10,Genérico,1
4449,Meta Ads,PMax,Mobile,Server-side,4,372,100%,0,Gerente,1-10,Genérico,0
4450,Organic Search,Nenhuma,Mobile,Client-side,5,455,25%,0,Estagiário,1-10,Genérico,0
4451,Meta Ads,Lookalike,Mobile,Server-side,3,117,100%,0,Estagiário,1-10,Genérico,0
4452,Meta Ads,Institucional,Desktop,Client-side,13,1300,50%,0,Gerente,11-50,Genérico,1
4453,Organic Search,Lookalike,Mobile,Client-side,12,360,50%,1,Analista,200+,Genérico,1
4454,Organic Search,Lookalike,Mobile,Client-side,9,315,100%,0,Coordenador,1-10,Corporativo,0
4455,Direct,Institucional,Desktop,Server-side,8,488,100%,0,Analista,200+,Genérico,0
4456,Google Ads,Lookalike,Mobile,Client-side,14,1610,25%,0,Analista,11-50,Corporativo,0
4457,LinkedIn Ads,Institucional,Mobile,Client-side,6,654,100%,0,Analista,11-50,Corporativo,0
4458,Google Ads,Institucional,Mobile,Server-side,14,994,100%,0,Coordenador,1-10,Corporativo,0
4459,Meta Ads,Nenhuma,Desktop,Client-side,1,56,75%,0,Gerente,51-200,Genérico,0
4460,Meta Ads,Nenhuma,Mobile,Client-side,4,284,25%,0,Estagiário,1-10,Corporativo,0
4461,Meta Ads,Institucional,Mobile,Client-side,7,196,25%,0,Analista,200+,Corporativo,1
4462,,,Mobile,Client-side,10,540,50%,1,Gerente,1-10,Genérico,1
4463,Referral,Retargeting,Mobile,Server-side,5,430,100%,0,Analista,11-50,Genérico,0
4464,,,Mobile,Client-side,4,456,75%,1,Gerente,11-50,Genérico,1
4465,LinkedIn Ads,Institucional,Mobile,Server-side,9,234,50%,0,Gerente,200+,Genérico,0
4466,,,Mobile,Client-side,8,168,75%,1,Estagiário,200+,Genérico,0
4467,Google Ads,Nenhuma,Mobile,Server-side,3,132,25%,0,Analista,200+,Genérico,0
4468,Google Ads,Retargeting,Mobile,Server-side,14,1330,100%,0,Gerente,1-10,Corporativo,1
4469,Direct,Institucional,Mobile,Server-side,6,678,75%,0,Analista,1-10,Genérico,0
4470,Direct,Nenhuma,Mobile,Client-side,12,1356,50%,0,Estagiário,51-200,Corporativo,1
4471,Direct,Retargeting,Mobile,Client-side,14,1568,25%,1,Analista,200+,Genérico,0
4472,Referral,Retargeting,Mobile,Client-side,14,840,75%,0,C-Level,51-200,Genérico,0
4473,Google Ads,PMax,Desktop,Server-side,12,1128,75%,1,C-Level,51-200,Genérico,1
4474,Meta Ads,Retargeting,Mobile,Client-side,4,284,50%,0,Coordenador,11-50,Genérico,0
4475,LinkedIn Ads,Institucional,Mobile,Server-side,7,742,75%,0,Analista,51-200,Genérico,0
4476,,,Mobile,Client-side,1,100,25%,0,Coordenador,11-50,Genérico,0
4477,Meta Ads,Search,Mobile,Client-side,1,96,75%,0,Analista,200+,Genérico,0
4478,Meta Ads,Search,Desktop,Client-side,14,1624,100%,1,Analista,11-50,Genérico,1
4479,Meta Ads,Institucional,Mobile,Client-side,12,1008,100%,0,Coordenador,200+,Corporativo,1
4480,Meta Ads,Search,Mobile,Server-side,12,1152,50%,1,Gerente,1-10,Genérico,1
4481,Google Ads,PMax,Mobile,Client-side,6,342,100%,0,Analista,51-200,Genérico,0
4482,Meta Ads,Institucional,Mobile,Client-side,10,860,100%,1,C-Level,200+,Genérico,1
4483,Meta Ads,Nenhuma,Mobile,Client-side,11,1089,75%,0,Analista,1-10,Corporativo,1
4484,Meta Ads,Institucional,Mobile,Server-side,13,793,25%,0,Coordenador,1-10,Genérico,0
4485,Google Ads,Institucional,Desktop,Client-side,13,1170,25%,0,Gerente,200+,Genérico,1
4486,Organic Search,Retargeting,Desktop,Client-side,14,1022,75%,1,Analista,11-50,Genérico,0
4487,Google Ads,Retargeting,Mobile,Server-side,7,602,100%,1,Analista,200+,Corporativo,1
4488,,,Mobile,Client-side,13,1261,75%,0,Estagiário,51-200,Genérico,0
4489,Organic Search,Lookalike,Desktop,Client-side,9,747,100%,0,C-Level,1-10,Genérico,0
4490,,,Mobile,Client-side,7,693,100%,0,Coordenador,11-50,Corporativo,0
4491,Google Ads,Institucional,Mobile,Server-side,9,207,100%,0,Estagiário,200+,Genérico,0
4492,LinkedIn Ads,Institucional,Desktop,Server-side,10,500,25%,1,Gerente,200+,Corporativo,1
4493,Meta Ads,Retargeting,Mobile,Server-side,14,448,50%,0,Coordenador,1-10,Corporativo,0
4494,Organic Search,Institucional,Mobile,Server-side,9,414,25%,0,Estagiário,200+,Corporativo,1
4495,Organic Search,Nenhuma,Mobile,Server-side,14,1092,100%,0,Coordenador,51-200,Corporativo,0
4496,LinkedIn Ads,Institucional,Mobile,Client-side,14,1176,75%,0,Coordenador,11-50,Genérico,0
4497,,,Desktop,Client-side,8,664,75%,1,Analista,51-200,Genérico,0
4498,Google Ads,Nenhuma,Mobile,Client-side,7,308,100%,0,Coordenador,1-10,Genérico,1
4499,Google Ads,Nenhuma,Desktop,Client-side,12,672,50%,0,Analista,11-50,Genérico,0
4500,Meta Ads,Institucional,Mobile,Server-side,3,282,25%,0,Gerente,1-10,Genérico,0
4501,Meta Ads,Lookalike,Mobile,Server-side,11,1012,25%,0,Estagiário,1-10,Corporativo,0
4502,Meta Ads,Retargeting,Mobile,Client-side,14,1260,100%,0,Analista,51-200,Genérico,0
4503,,,Mobile,Client-side,3,99,100%,0,C-Level,11-50,Genérico,0
4504,Google Ads,PMax,Mobile,Server-side,11,1243,50%,0,Coordenador,1-10,Corporativo,1
