dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu,origem_canal_Direct,origem_canal_Google Ads,origem_canal_LinkedIn Ads,origem_canal_Meta Ads,origem_canal_Organic Search,origem_canal_Referral,campanha_tipo_Lookalike,campanha_tipo_Nenhuma,campanha_tipo_PMax,campanha_tipo_Retargeting,campanha_tipo_Search,campanha_tipo_Sem Rastreio
0,0,0.3076923076923077,0.1409313725490196,0.0,0,5,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0.7692307692307694,0.21691176470588233,0.33333333333333337,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.15384615384615385,0.09987745098039216,0.0,0,5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0.3076923076923077,0.3492647058823529,0.33333333333333337,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0.3076923076923077,0.19914215686274508,1.0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.5384615384615385,0.5024509803921569,0.6666666666666666,0,5,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.4615384615384616,0.09068627450980392,0.6666666666666666,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.5384615384615385,0.3161764705882353,1.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.9230769230769231,0.24264705882352938,0.0,1,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.3076923076923077,0.14399509803921567,0.33333333333333337,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.8461538461538463,0.6200980392156863,0.6666666666666666,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.7692307692307694,0.6482843137254902,1.0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.07692307692307693,0.12254901960784313,0.0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5384615384615385,0.5269607843137255,0.6666666666666666,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.6153846153846154,0.2579656862745098,1.0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.07692307692307693,0.018382352941176468,0.33333333333333337,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1.0000000000000002,0.36519607843137253,1.0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.0,0.01654411764705882,0.0,1,4,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.8461538461538463,0.5833333333333334,0.6666666666666666,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.38461538461538464,0.13848039215686272,0.33333333333333337,0,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.15384615384615385,0.14767156862745096,0.0,0,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.0,0.008578431372549019,1.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.9230769230769231,0.34620098039215685,0.6666666666666666,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.38461538461538464,0.2892156862745098,0.6666666666666666,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.8461538461538463,0.2598039215686274,0.0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.5384615384615385,0.4387254901960784,0.33333333333333337,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0.6153846153846154,0.43995098039215685,0.0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.9230769230769231,0.6329656862745099,0.6666666666666666,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0.38461538461538464,0.30759803921568624,0.6666666666666666,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.48039215686274506,0.6666666666666666,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.38461538461538464,0.24142156862745096,0.33333333333333337,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,0.037990196078431376,0.6666666666666666,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.25735294117647056,0.6666666666666666,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.15384615384615385,0.03370098039215686,0.0,0,5,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.4615384615384616,0.3180147058823529,0.6666666666666666,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.8461538461538463,0.5024509803921569,1.0,0,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.6153846153846154,0.15870098039215685,0.0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0.9230769230769231,0.8958333333333334,0.6666666666666666,0,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0.7692307692307694,0.43259803921568624,0.0,0,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.38461538461538464,0.09068627450980392,0.0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.3076923076923077,0.06740196078431372,1.0,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.4615384615384616,0.19362745098039214,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.6415441176470589,0.0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.6153846153846154,0.3737745098039216,0.33333333333333337,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.30330882352941174,0.6666666666666666,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.3076923076923077,0.21446078431372548,0.33333333333333337,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0.6923076923076923,0.6924019607843137,0.6666666666666666,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.23076923076923078,0.17892156862745096,0.0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.21752450980392155,0.6666666666666666,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.4615384615384616,0.16360294117647056,0.0,0,5,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.15384615384615385,0.20649509803921567,0.6666666666666666,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.23076923076923078,0.0784313725490196,0.0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6153846153846154,0.41237745098039214,0.6666666666666666,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.8461538461538463,0.4215686274509804,0.6666666666666666,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.07692307692307693,0.12009803921568628,0.6666666666666666,0,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.5384615384615385,0.23284313725490194,0.0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.6153846153846154,0.40134803921568624,0.6666666666666666,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.3076923076923077,0.1531862745098039,0.0,0,5,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.4615384615384616,0.18075980392156862,0.33333333333333337,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.38461538461538464,0.30759803921568624,0.6666666666666666,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.0,0.0508578431372549,1.0,1,4,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.5384615384615385,0.24754901960784315,1.0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0.6153846153846154,0.5116421568627452,0.0,1,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.6923076923076923,0.20220588235294115,1.0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.3988970588235294,0.0,0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.0,0.0024509803921568627,0.0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.5384615384615385,0.3799019607843137,1.0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.10355392156862746,1.0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.8461538461538463,0.3848039215686274,0.33333333333333337,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.39215686274509803,0.0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.6923076923076923,0.11029411764705882,1.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.5384615384615385,0.5612745098039216,0.33333333333333337,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.3076923076923077,0.17769607843137253,0.33333333333333337,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.5384615384615385,0.23774509803921567,0.0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.4615384615384616,0.33946078431372545,0.6666666666666666,0,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.4615384615384616,0.21078431372549017,1.0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.4615384615384616,0.4767156862745098,1.0,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.6153846153846154,0.5171568627450981,1.0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.3002450980392157,1.0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.16789215686274508,1.0,0,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.7692307692307694,0.18321078431372548,1.0,0,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.6153846153846154,0.2193627450980392,0.33333333333333337,0,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0.38461538461538464,0.4142156862745098,0.0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0.4615384615384616,0.23651960784313725,0.33333333333333337,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.4615384615384616,0.2622549019607843,1.0,0,4,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0.07692307692307693,0.04656862745098039,0.0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0.9230769230769231,0.37806372549019607,1.0,0,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.8461538461538463,0.37745098039215685,0.0,0,3,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0.5384615384615385,0.33578431372549017,0.33333333333333337,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.8461538461538463,0.7230392156862745,0.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.26409313725490197,0.33333333333333337,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.38461538461538464,0.07598039215686274,1.0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.23076923076923078,0.06127450980392157,0.0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.7692307692307694,0.6954656862745099,0.6666666666666666,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.9230769230769231,0.3939950980392157,0.6666666666666666,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0.4615384615384616,0.1721813725490196,0.33333333333333337,0,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.5384615384615385,0.13480392156862744,0.33333333333333337,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.0,0.006127450980392158,0.33333333333333337,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.6923076923076923,0.20833333333333331,0.33333333333333337,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.9230769230769231,0.3939950980392157,1.0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.9230769230769231,0.8002450980392157,0.6666666666666666,1,5,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.23076923076923078,0.10049019607843138,0.33333333333333337,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0.23076923076923078,0.11274509803921569,0.0,1,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0.6923076923076923,0.4779411764705882,0.0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0.6153846153846154,0.23039215686274508,1.0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0.9230769230769231,0.6488970588235294,0.33333333333333337,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.29289215686274506,0.0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0.23076923076923078,0.10294117647058823,0.33333333333333337,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.9230769230769231,0.4577205882352941,0.0,0,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0.05514705882352941,1.0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.14950980392156862,0.0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.7692307692307694,0.3988970588235294,0.33333333333333337,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.6153846153846154,0.30759803921568624,0.33333333333333337,0,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.3076923076923077,0.05208333333333333,1.0,0,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.3076923076923077,0.29411764705882354,0.6666666666666666,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.6923076923076923,0.11029411764705882,0.33333333333333337,1,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.23774509803921567,0.6666666666666666,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.5384615384615385,0.4877450980392157,0.33333333333333337,0,4,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.3076923076923077,0.24203431372549017,1.0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.23076923076923078,0.22549019607843135,0.0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0.38461538461538464,0.17156862745098037,0.6666666666666666,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.6923076923076923,0.45955882352941174,0.0,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.3076923076923077,0.2971813725490196,1.0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.5384615384615385,0.463235294117647,1.0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.6153846153846154,0.16973039215686272,1.0,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.9230769230769231,0.8400735294117647,0.33333333333333337,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0,0.04166666666666667,0.33333333333333337,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.6153846153846154,0.18075980392156862,0.33333333333333337,0,4,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.9230769230769231,0.6887254901960784,0.33333333333333337,0,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0.6153846153846154,0.3903186274509804,0.6666666666666666,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.38461538461538464,0.1053921568627451,1.0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.7692307692307694,0.6550245098039216,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.6923076923076923,0.5882352941176471,0.33333333333333337,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.3076923076923077,0.1409313725490196,0.0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.4615384615384616,0.36519607843137253,0.6666666666666666,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.7692307692307694,0.25735294117647056,0.0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0.5384615384615385,0.22794117647058823,0.33333333333333337,0,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.6153846153846154,0.2193627450980392,0.6666666666666666,1,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0.6153846153846154,0.3020833333333333,0.6666666666666666,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.6923076923076923,0.2818627450980392,0.6666666666666666,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.7692307692307694,0.6348039215686275,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.15384615384615385,0.08149509803921569,0.33333333333333337,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.6329656862745099,1.0,0,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.5269607843137255,1.0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0.0,0.05943627450980392,0.33333333333333337,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.4615384615384616,0.2622549019607843,0.6666666666666666,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.8461538461538463,0.4877450980392157,1.0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.3076923076923077,0.14705882352941174,0.6666666666666666,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.9230769230769231,0.17095588235294115,0.33333333333333337,1,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.9230769230769231,0.2824754901960784,0.0,1,4,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.07692307692307693,0.09681372549019608,0.6666666666666666,0,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.07692307692307693,0.08946078431372549,0.0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0.5384615384615385,0.21813725490196076,0.0,1,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.3076923076923077,0.2236519607843137,0.33333333333333337,0,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1.0000000000000002,0.9313725490196079,0.33333333333333337,1,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.7892156862745099,0.0,0,5,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.4932598039215686,0.0,0,5,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.15384615384615385,0.05943627450980392,1.0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.0,0.04656862745098039,1.0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.7692307692307694,0.7359068627450981,0.33333333333333337,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0.4615384615384616,0.2150735294117647,0.6666666666666666,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.7692307692307694,0.7022058823529412,0.0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.8461538461538463,0.20098039215686272,0.6666666666666666,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.15384615384615385,0.19546568627450978,0.0,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.4615384615384616,0.16360294117647056,0.33333333333333337,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.16421568627450978,0.6666666666666666,0,5,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.07692307692307693,0.06495098039215687,0.33333333333333337,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.23076923076923078,0.05637254901960785,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.07692307692307693,0.06372549019607843,0.33333333333333337,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0.23076923076923078,0.04411764705882353,0.6666666666666666,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.3076923076923077,0.17463235294117646,1.0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1.0000000000000002,0.7083333333333334,0.33333333333333337,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.5612745098039216,0.6666666666666666,0,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.07692307692307693,0.06127450980392157,0.33333333333333337,0,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0.6923076923076923,0.49632352941176466,0.33333333333333337,0,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.15384615384615385,0.12377450980392156,1.0,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0.6923076923076923,0.6556372549019608,0.6666666666666666,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.2598039215686274,0.6666666666666666,0,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.2665441176470588,0.6666666666666666,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.3076923076923077,0.3125,0.0,0,2,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.7692307692307694,0.4258578431372549,0.33333333333333337,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0.8461538461538463,0.39215686274509803,1.0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.8461538461538463,0.7892156862745099,0.6666666666666666,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.6153846153846154,0.4564950980392157,1.0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.6923076923076923,0.3737745098039216,0.0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.7692307692307694,0.14950980392156862,0.0,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0.3076923076923077,0.13480392156862744,1.0,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,1,1.0000000000000002,0.18504901960784312,0.6666666666666666,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0.6153846153846154,0.6384803921568628,1.0,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.23076923076923078,0.24509803921568624,0.6666666666666666,1,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0.6923076923076923,0.40441176470588236,0.6666666666666666,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.2665441176470588,0.0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.6153846153846154,0.5612745098039216,1.0,0,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0.23076923076923078,0.05392156862745098,0.0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.20526960784313725,0.33333333333333337,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.25735294117647056,0.0,0,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.23076923076923078,0.0857843137254902,0.6666666666666666,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.23076923076923078,0.10049019607843138,1.0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.7692307692307694,0.3719362745098039,0.33333333333333337,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.3076923076923077,0.06127450980392157,0.33333333333333337,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.7524509803921569,0.33333333333333337,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.2818627450980392,0.33333333333333337,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4615384615384616,0.10355392156862746,1.0,1,5,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.38461538461538464,0.3737745098039216,0.6666666666666666,0,2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0.0,0.010416666666666666,0.33333333333333337,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.07692307692307693,0.015931372549019607,0.6666666666666666,0,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.4615384615384616,0.08639705882352941,0.0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.4681372549019608,0.6666666666666666,0,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0.15384615384615385,0.05024509803921569,0.33333333333333337,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.4068627450980392,0.0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.2696078431372549,0.0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.7692307692307694,0.6887254901960784,0.0,0,4,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.9230769230769231,0.5214460784313726,0.33333333333333337,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.06740196078431372,0.6666666666666666,0,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0.38461538461538464,0.22671568627450978,1.0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.43933823529411764,0.6666666666666666,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0.23076923076923078,0.17892156862745096,0.33333333333333337,1,4,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.8461538461538463,0.1568627450980392,0.33333333333333337,0,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.7692307692307694,0.6213235294117647,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.10416666666666667,0.6666666666666666,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
